          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
         
node   3 sent_total   6142  recv_total   6141

node   4  (   1,    0) (   0,    0) (   4,    2) (   4,    2) (   8,    8) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,    9) (   9,    8) (   9,   10) (   9,    9) (   9,    9) (   9,   10) (   9,    8) (  10,    8)
          (  10,    9) (   7,   10) (   9,    8) (  10,    9) (   8,    8) (  10,   10) (   9,    8) (   9,    9) (   9,    9) (   9,    8)
          (   7,    8) (   8,   10) (   8,    7) (   8,   10) (   9,    9) (  10,    9) (   9,   10) (  10,    8) (  10,   10) (   7,    7)
          (  10,    8) (  10,   10) (  10,    9) (   8,   10) (   6,    7) (  10,    7) (   9,    9) (   9,    8) (  10,   10) (   8,    9)
          (  10,    9) (   9,    9) (  10,    9) (  10,    9) (   9,   10) (  10,    9) (   9,   10) (   9,    8) (   9,    8) (  10,   10)
          (  10,    9) (   9,   10) (   8,    8) (  10,    9) (   9,    8) (   9,    8) (  10,    9) (   9,    9) (  10,    7) (  10,    9)
          (   8,    8) (  10,    8) (   9,    9) (   8,    6) (   9,    8) (   8,    8) (   9,    6) (   9,    7) (  10,    9) (  10,    9)
          (  10,    9) (   8,    7) (   8,    8) (   9,    8) (   7,    8) (   9,    4) (   5,    9) (   9,    8) (   9,    9) (   9,    8)
          (   7,    7) (   8,    8) (   8,    9) (   9,    7) (   9,    9) (   8,    9) (   9,    8) (   8,    9) (   9,    9) (   7,    9)
          (   8,    8) (   9,    9) (   8,    9) (   8,    8) (   6,    7) (   8,    8) (   8,    8) (   9,    9) (   7,    8) (   8,    7)
          (   8,    8) (   9,    6) (   9,    9) (   6,    9) (   7,    8) (   7,    9) (   8,    9) (   9,    9) (   8,    8) (   9,    8)
          (   8,    7) (   9,    7) (   9,    8) (   9,    8) (   8,    9) (   8,    8) (   8,    8) (   7,    8) (   7,    9) (   8,    9)
          (   8,    9) (   8,    8) (   8,    7) (   7,    8) (   9,    8) (   8,    9) (   9,    8) (   7,    8) (   8,    8) (   9,    9)
          (   9,    9) (   8,    9) (   8,    9) (   8,    8) (   7,    8) (   9,    8) (   7,    8) (   8,    7) (   9,    7) (   8,    8)
          (   9,    9) (   8,    6) (   8,    7) (   7,    7) (   9,    7) (   8,    7) (   7,    9) (   8,    8) (   9,    8) (   8,    9)
          (   9,    7) (   7,    8) (   6,    9) (   9,    9) (   8,    7) (   7,    8) (   7,    7) (   8,    9) (   8,    7) (   9,    8)
          (   8,    8) (   8,    8) (   8,    8) (   9,    6) (   9,    6) (   7,    8) (   8,    9) (   7,    7) (   9,    7) (   7,    8)
          (   9,    8) (   9,    8) (   7,    8) (   9,    9) (   8,    9) (   8,    7) (   7,    7) (   7,    8) (   9,    9) (   8,    8)
          (   9,    9) (   8,    9) (   8,    9) (   9,    7) (   8,    9) (   8,    7) (   8,    8) (   8,    8) (   9,    8) (   9,    7)
          (   9,    9) (   9,    9) (   9,    8) (   8,    7) (   8,    8) (   7,    8) (   9,    9) (   8,    8) (   9,    8) (   8,    9)
          (   6,    8) (   8,    7) (   9,    6) (   7,    8) (   9,    9) (   8,    9) (   9,    8) (   9,    9) (   9,    9) (   8,    8)
          (   9,    8) (   9,    8) (   9,    8) (   9,    8) (   8,    7) (   9,    7) (   7,    7) (   9,    7) (   9,    7) (   8,    9)
          (   8,    8) (   8,    6) (   8,    7) (   8,    8) (   8,    7) (   9,    6) (   8,    7) (   8,    9) (   6,    8) (   9,    8)
          (   9,    8) (   7,    8) (   7,    9) (   6,    9) (   9,    9) (   7,    6) (   8,    8) (   9,    9) (   8,    8) (   8,    8)
          (   7,    7) (   9,    7) (   7,    6) (   9,    9) (   9,    8) (   9,    8) (   8,    8) (   7,    9) (   8,    8) (   9,    8)
          (   7,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
         
node   4 sent_total   6167  recv_total   6108

node   5  (   0,    0) (   1,    0) (   0,    0) (   5,    2) (   8,    5) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (   7,   10) (  10,    9) (   7,   10) (   9,   10) (   8,    9) (   8,    8) (  10,    8) (   9,    7)
          (   9,   10) (   9,   10) (   8,    9) (   5,   10) (   8,    8) (   9,    9) (  10,    8) (  10,    7) (  10,    9) (  10,    9)
          (   9,   10) (  10,    9) (   9,    9) (  10,    9) (   7,    9) (   9,    8) (  10,   10) (  10,    9) (   5,   10) (   7,    9)
          (   9,   10) (   8,    9) (   9,    8) (   8,    9) (   9,    7) (   8,   10) (  10,    8) (  10,   10) (   8,   10) (   9,    7)
          (  10,    9) (   8,   10) (  10,   10) (  10,   10) (   9,    9) (   9,    9) (   9,    9) (   8,   10) (  10,    8) (  10,    8)
          (  10,    8) (  10,   10) (   9,    9) (  10,    6) (   8,    9) (  10,    8) (   9,    8) (   8,    9) (   8,    9) (  10,    9)
          (   8,    9) (   9,    6) (   8,    8) (   9,    9) (  10,    8) (  10,    9) (   8,    9) (  10,    9) (   9,    8) (   9,    8)
          (  10,    9) (   8,    9) (   8,    6) (   9,    9) (   8,    9) (   9,    7) (   9,    9) (   6,    8) (   8,    8) (   7,    8)
          (   7,    8) (   9,    9) (   8,    8) (   9,    9) (   8,    9) (   7,    8) (   9,    7) (   9,    8) (   7,    9) (   8,    9)
          (   8,    9) (   9,    7) (   8,    9) (   9,    9) (   9,    8) (   9,    9) (   7,    9) (   9,    8) (   7,    9) (   8,    8)
          (   8,    8) (   8,    9) (   8,    9) (   9,    9) (   7,    9) (   9,    7) (   9,    8) (   8,    9) (   6,    9) (   8,    8)
          (   9,    9) (   9,    8) (   9,    8) (   8,    7) (   8,    8) (   8,    9) (   8,    7) (   9,    5) (   8,    9) (   9,    9)
          (   8,    8) (   9,    8) (   7,    9) (   9,    8) (   9,    8) (   8,    9) (   8,    9) (   9,    9) (   8,    8) (   9,    9)
          (   9,    8) (   8,    9) (   7,    7) (   7,    7) (   8,    8) (   9,    8) (   9,    8) (   8,    8) (   7,    9) (   9,    8)
          (   7,    9) (   8,    8) (   9,    8) (   8,    7) (   9,    6) (   8,    9) (   9,    7) (   8,    8) (   9,    9) (   7,    9)
          (   9,    8) (   9,    9) (   7,    9) (   9,    8) (   8,    9) (   8,    9) (   9,    8) (   9,    6) (   9,    8) (   8,    8)
          (   8,    7) (   8,    8) (   9,    8) (   6,    9) (   9,    8) (   9,    9) (   7,    9) (   9,    7) (   8,    9) (   9,    9)
          (   9,    9) (   9,    9) (   7,    8) (   9,    8) (   9,    9) (   8,    9) (   8,    8) (   9,    7) (   9,    8) (   9,    8)
          (   9,    8) (   9,    9) (   9,    8) (   8,    9) (   8,    8) (   7,    8) (   8,    6) (   8,    8) (   7,    8) (   8,    9)
          (   9,    9) (   9,    7) (   8,    9) (   8,    9) (   8,    9) (   6,    8) (   8,    7) (   9,    8) (   9,    8) (   9,    8)
          (   9,    9) (   7,    8) (   8,    9) (   8,    8) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   7,    9) (   8,    9)
          (   9,    8) (   9,    8) (   7,    6) (   8,    9) (   8,    9) (   9,    8) (   8,    8) (   6,    8) (   8,    8) (   6,    7)
          (   8,    7) (   8,    9) (   9,    8) (   9,    9) (   9,    8) (   8,    7) (   9,    9) (   9,    9) (   7,    9) (   9,    8)
          (   7,    7) (   6,    6) (   9,    6) (   9,    9) (   6,    8) (   9,    8) (   8,    6) (   7,    8) (   9,    9) (   7,    8)
          (   8,    9) (   9,    9) (   7,    8) (   9,    7) (   9,    9) (   9,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    8)
          (   9,    9) (   9,    8) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
         
node   5 sent_total   6170  recv_total   6157

node   6  (   0,    0) (   1,    0) (   0,    0) (   6,    2) (   8,    4) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (   9,   10) (   9,    9) (  10,    9) (   8,    8) (   9,    9) (   8,   10) (   9,    9) (   8,   10) (   9,   10)
          (   9,   10) (  10,    8) (   9,    9) (  10,   10) (   8,    9) (   9,    9) (   9,    9) (   8,    8) (   8,    9) (   8,   10)
          (   9,   10) (   9,   10) (  10,    8) (   9,    9) (   9,   10) (   9,   10) (   9,    9) (   8,   10) (   9,   10) (   9,    8)
          (   9,    9) (   9,    7) (   9,   10) (   8,   10) (   9,    9) (  10,   10) (   9,    8) (   9,    9) (   8,   10) (  10,    9)
          (   9,    8) (   8,   10) (   8,    8) (  10,    8) (  10,    9) (   8,    8) (   9,    9) (   8,    9) (   8,    9) (   9,    8)
          (   9,    9) (   8,   10) (  10,    9) (   9,    8) (   9,    9) (   8,    8) (  10,    9) (  10,    8) (  10,    8) (   9,    9)
          (   9,    9) (   9,    6) (  10,    7) (   9,    9) (   9,    8) (   8,    8) (  10,    9) (  10,    8) (   9,    8) (   9,    8)
          (   9,    8) (   9,    8) (   8,    8) (   8,    9) (   8,    8) (   7,    8) (   7,    9) (   9,    7) (   7,    7) (   9,    9)
          (   9,    8) (   9,    7) (   7,    8) (   8,    7) (   9,    9) (   7,    8) (   9,    7) (   8,    8) (   8,    9) (   8,    7)
          (   9,    9) (   9,    8) (   9,    9) (   9,    9) (   7,    8) (   8,    9) (   7,    7) (   9,    8) (   9,    9) (   7,    6)
          (   8,    8) (   7,    8) (   9,    7) (   9,    9) (   9,    7) (   9,    8) (   8,    9) (   8,    8) (   8,    9) (   7,    9)
          (   7,    9) (   8,    9) (   7,    8) (   9,    8) (   9,    9) (   6,    9) (   9,    7) (   9,    9) (   9,    8) (   9,    8)
          (   9,    9) (   7,    7) (   7,    7) (   7,    7) (   8,    7) (   8,    6) (   9,    7) (   8,    9) (   8,    8) (   8,    9)
          (   9,    9) (   7,    9) (   9,    7) (   8,    8) (   8,    7) (   6,    7) (   8,    7) (   9,    8) (   9,    9) (   8,    8)
          (   8,    8) (   5,    7) (   7,    8) (   6,    8) (   8,    9) (   8,    9) (   9,    8) (   9,    9) (   9,    9) (   8,    8)
          (   8,    8) (   9,    8) (   9,    9) (   8,    6) (   8,    9) (   8,    9) (   9,    7) (   7,    9) (   9,    7) (   9,    9)
          (   9,    8) (   8,    8) (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    8) (   9,    7) (   7,    9) (   7,    9)
          (   7,    7) (   8,    8) (   8,    9) (   8,    7) (   8,    5) (   8,    6) (   8,    8) (   6,    9) (   9,    8) (   8,    9)
          (   9,    7) (   9,    9) (   7,    9) (   9,    9) (   7,    9) (   8,    7) (   9,    8) (   9,    7) (   7,    8) (   8,    9)
          (   8,    8) (   8,    8) (   8,    8) (   9,    8) (   6,    9) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   9,    8)
          (   6,    7) (   8,    9) (   8,    9) (   8,    8) (   9,    7) (   9,    9) (   8,    7) (   9,    8) (   9,    8) (   8,    7)
          (   9,    8) (   8,    8) (   9,    8) (   7,    9) (   6,    9) (   8,    8) (   8,    9) (   8,    7) (   8,    8) (   7,    9)
          (   8,    9) (   9,    8) (   7,    9) (   9,    7) (   9,    8) (   5,    8) (   9,    9) (   9,    9) (   9,    8) (   8,    8)
          (   8,    9) (   6,    9) (   9,    8) (   7,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    8) (   9,    8)
          (   9,    9) (   8,    8) (   7,    7) (   9,    8) (   8,    9) (   9,    9) (   8,    9) (   9,    8) (   6,    9) (   9,    8)
          (   9,    8) (   9,    7) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
